id_transaccion,fecha,quarter,region,producto,categoria,cantidad,precio_unit,descuento_pct,cliente_id,vendedor,notas
TX-001207,2026-07-08,Q3,Cusco,Resma Papel A4,Suministros,2,28.02,0.2,CL-3815,Diego Salazar,
TX-001208,2026-09-21,Q3,Chiclayo,Cartucho Tinta Negra,Suministros,36,76.09,0.0,CL-4426,Diego Salazar,Devolución parcial Q anterior
TX-001209,2026-04-14,Q2,Trujillo,Teclado Mecánico,Tecnología,12,360.92,0.1,CL-6207,Diego Salazar,
TX-001210,2026-12-18,Q4,Trujillo,Lámpara LED,Mobiliario,35,91.47,0.1,CL-2873,María Fernández,"Pedido grande, descuento aplicado"
TX-001211,2026-08-16,Q3,Cusco,Laptop Pro 15,Tecnología,25,4552.28,0.2,CL-9998,Carlos Vega,Cliente recurrente
TX-001212,2026-10-13,Q4,Trujillo,Resma Papel A4,Suministros,2,28.77,0.1,CL-6864,José Luis Quispe,Compra urgente
TX-001213,2026-06-18,Q2,Lima,Escritorio Ajustable,Mobiliario,38,1177.49,0.2,CL-3805,Diego Salazar,Cliente recurrente
TX-001214,2026-11-13,Q4,Lima,Teclado Mecánico,Tecnología,13,335.29,0.05,CL-2011,María Fernández,
TX-001215,2026-01-28,Q1,Cusco,Resma Papel A4,Suministros,47,27.04,0.2,CL-6354,Diego Salazar,Cliente premium
TX-001216,2026-02-11,Q1,Trujillo,Lámpara LED,Mobiliario,42,91.12,0.1,CL-5029,Carlos Vega,Devolución parcial Q anterior
TX-001217,2026-07-05,Q3,Trujillo,Silla Ergonómica,Mobiliario,10,882.91,0.2,CL-7064,Diego Salazar,Solicita factura electrónica
TX-001218,2026-09-25,Q3,Cusco,Monitor 27 4K,Tecnología,30,1777.81,0.05,CL-6365,Ana Torres,Compra urgente
TX-001219,2026-10-23,Q4,Arequipa,Laptop Pro 15,Tecnología,18,4510.51,0.05,CL-6762,Diego Salazar,Primera compra
TX-001220,2026-06-10,Q2,Piura,Webcam HD,Electrónica,30,184.84,0.1,CL-8502,Diego Salazar,Solicita factura electrónica
TX-001221,2026-08-26,Q3,Trujillo,Teclado Mecánico,Tecnología,28,345.5,0.1,CL-5726,Lucía Romero,
TX-001222,2026-07-21,Q3,Lima,Teclado Mecánico,Tecnología,15,355.22,0.0,CL-7520,José Luis Quispe,Solicita factura electrónica
TX-001223,2026-12-17,Q4,Cusco,Resma Papel A4,Suministros,32,26.81,0.15,CL-4230,María Fernández,
TX-001224,2026-08-27,Q3,Piura,Teclado Mecánico,Tecnología,13,349.33,0.1,CL-9484,Diego Salazar,Solicita factura electrónica
TX-001225,2026-06-02,Q2,Piura,Mouse Inalámbrico,Tecnología,45,115.16,0.0,CL-4671,Ana Torres,Primera compra
TX-001226,2026-12-20,Q4,Arequipa,Resma Papel A4,Suministros,47,27.3,0.1,CL-7118,Carlos Vega,
TX-001227,2026-02-09,Q1,Chiclayo,Lámpara LED,Mobiliario,9,93.04,0.15,CL-9985,Ana Torres,Solicita factura electrónica
TX-001228,2026-12-26,Q4,Trujillo,Lámpara LED,Mobiliario,36,97.07,0.0,CL-4142,Carlos Vega,
TX-001229,2026-02-26,Q1,Cusco,Laptop Pro 15,Tecnología,46,4578.35,0.2,CL-1914,José Luis Quispe,Compra urgente
TX-001230,2026-04-16,Q2,Trujillo,Silla Ergonómica,Mobiliario,7,871.0,0.15,CL-3085,María Fernández,
TX-001231,2026-10-27,Q4,Chiclayo,Silla Ergonómica,Mobiliario,37,812.75,0.05,CL-3193,María Fernández,
TX-001232,2026-09-25,Q3,Arequipa,Lámpara LED,Mobiliario,46,99.69,0.15,CL-1509,Carlos Vega,
TX-001233,2026-12-21,Q4,Lima,Laptop Air 13,Tecnología,12,3057.41,0.2,CL-5894,María Fernández,Devolución parcial Q anterior
TX-001234,2026-10-01,Q4,Cusco,Laptop Air 13,Tecnología,29,3304.24,0.2,CL-3498,María Fernández,Devolución parcial Q anterior
TX-001235,2026-08-21,Q3,Lima,Cartucho Tinta Negra,Suministros,40,76.8,0.15,CL-1873,Carlos Vega,Compra urgente
TX-001236,2026-05-07,Q2,Chiclayo,Resma Papel A4,Suministros,17,28.26,0.05,CL-2231,Diego Salazar,"Pedido grande, descuento aplicado"
TX-001237,2026-01-02,Q1,Chiclayo,Cartucho Tinta Negra,Suministros,12,74.54,0.0,CL-3460,Diego Salazar,Compra urgente
TX-001238,2026-02-15,Q1,Trujillo,Teclado Mecánico,Tecnología,20,359.0,0.05,CL-4322,Diego Salazar,Compra urgente
TX-001239,2026-04-19,Q2,Chiclayo,Webcam HD,Electrónica,17,184.32,0.2,CL-9769,Ana Torres,Solicita factura electrónica
TX-001240,2026-01-15,Q1,Lima,Teclado Mecánico,Tecnología,36,337.3,0.05,CL-7322,María Fernández,
TX-001241,2026-07-05,Q3,Trujillo,Lámpara LED,Mobiliario,19,97.78,0.05,CL-7431,Lucía Romero,
TX-001242,2026-10-11,Q4,Cusco,Laptop Air 13,Tecnología,19,3065.14,0.2,CL-7227,María Fernández,
TX-001243,2026-12-18,Q4,Arequipa,Webcam HD,Electrónica,47,180.01,0.05,CL-8228,Carlos Vega,
TX-001244,2026-06-28,Q2,Arequipa,Teclado Mecánico,Tecnología,29,355.08,0.1,CL-3863,José Luis Quispe,Solicita factura electrónica
TX-001245,2026-11-16,Q4,Trujillo,Cartucho Tinta Negra,Suministros,46,77.41,0.05,CL-1894,Ana Torres,Cliente premium
TX-001246,2026-12-26,Q4,Trujillo,Teclado Mecánico,Tecnología,35,348.71,0.05,CL-5576,José Luis Quispe,Devolución parcial Q anterior
TX-001247,2026-11-10,Q4,Lima,Cartucho Tinta Negra,Suministros,44,73.03,0.1,CL-1011,María Fernández,
TX-001248,2026-06-19,Q2,Trujillo,Silla Ergonómica,Mobiliario,10,849.21,0.15,CL-2950,Lucía Romero,Primera compra
TX-001249,2026-04-29,Q2,Chiclayo,Laptop Pro 15,Tecnología,46,4387.59,0.05,CL-7776,Lucía Romero,
TX-001250,2026-12-23,Q4,Lima,Monitor 27 4K,Tecnología,47,1805.17,0.0,CL-5526,José Luis Quispe,
TX-001251,2026-03-30,Q1,Chiclayo,Resma Papel A4,Suministros,2,27.9,0.15,CL-7215,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-001252,2026-05-31,Q2,Trujillo,Monitor 27 4K,Tecnología,18,1850.49,0.1,CL-5590,Ana Torres,Primera compra
TX-001253,2026-01-28,Q1,Cusco,Teclado Mecánico,Tecnología,21,340.9,0.15,CL-5883,Diego Salazar,
TX-001254,2026-10-17,Q4,Piura,Escritorio Ajustable,Mobiliario,21,1164.0,0.1,CL-3711,Ana Torres,Cliente recurrente
TX-001255,2026-08-26,Q3,Trujillo,Teclado Mecánico,Tecnología,39,349.1,0.15,CL-2966,Diego Salazar,Compra urgente
TX-001256,2026-01-31,Q1,Piura,Laptop Air 13,Tecnología,35,3056.16,0.15,CL-3334,Diego Salazar,"Pedido grande, descuento aplicado"
TX-001257,2026-03-23,Q1,Lima,Lámpara LED,Mobiliario,11,92.43,0.15,CL-8181,Lucía Romero,Solicita factura electrónica
TX-001258,2026-07-22,Q3,Lima,Resma Papel A4,Suministros,30,27.59,0.15,CL-9815,Lucía Romero,Solicita factura electrónica
TX-001259,2026-07-17,Q3,Trujillo,Resma Papel A4,Suministros,48,27.97,0.1,CL-1736,Ana Torres,
TX-001260,2026-10-20,Q4,Arequipa,Webcam HD,Electrónica,22,175.85,0.05,CL-5833,Diego Salazar,
TX-001261,2026-04-08,Q2,Arequipa,Laptop Air 13,Tecnología,46,3219.4,0.1,CL-5233,José Luis Quispe,Cliente premium
TX-001262,2026-12-04,Q4,Cusco,Silla Ergonómica,Mobiliario,32,882.17,0.15,CL-6058,María Fernández,Devolución parcial Q anterior
TX-001263,2026-06-12,Q2,Piura,Monitor 27 4K,Tecnología,46,1807.87,0.1,CL-3095,Lucía Romero,
TX-001264,2026-10-28,Q4,Arequipa,Auriculares BT,Electrónica,45,215.31,0.1,CL-1070,José Luis Quispe,
TX-001265,2026-03-29,Q1,Chiclayo,Escritorio Ajustable,Mobiliario,1,1147.44,0.05,CL-2829,María Fernández,"Pedido grande, descuento aplicado"
TX-001266,2026-01-14,Q1,Cusco,Laptop Air 13,Tecnología,40,3083.73,0.0,CL-2636,Carlos Vega,Cliente recurrente
TX-001267,2026-01-21,Q1,Lima,Resma Papel A4,Suministros,10,28.17,0.1,CL-1471,Ana Torres,
TX-001268,2026-05-17,Q2,Lima,Laptop Pro 15,Tecnología,41,4582.67,0.2,CL-4209,Diego Salazar,
TX-001269,2026-12-14,Q4,Chiclayo,Teclado Mecánico,Tecnología,40,334.24,0.15,CL-7154,José Luis Quispe,Devolución parcial Q anterior
TX-001270,2026-01-18,Q1,Lima,Resma Papel A4,Suministros,13,27.12,0.15,CL-9692,Carlos Vega,Primera compra
TX-001271,2026-05-15,Q2,Cusco,Escritorio Ajustable,Mobiliario,4,1178.29,0.15,CL-6914,Lucía Romero,Solicita factura electrónica
TX-001272,2026-02-09,Q1,Piura,Cartucho Tinta Negra,Suministros,21,73.65,0.2,CL-2577,Lucía Romero,Solicita factura electrónica
TX-001273,2026-12-07,Q4,Trujillo,Escritorio Ajustable,Mobiliario,15,1255.01,0.05,CL-4259,Ana Torres,Cliente recurrente
TX-001274,2026-09-04,Q3,Arequipa,Auriculares BT,Electrónica,28,213.48,0.15,CL-3729,Carlos Vega,Devolución parcial Q anterior
TX-001275,2026-10-06,Q4,Lima,Escritorio Ajustable,Mobiliario,5,1147.5,0.0,CL-2909,Carlos Vega,Cliente recurrente
TX-001276,2026-09-18,Q3,Piura,Laptop Pro 15,Tecnología,3,4433.86,0.05,CL-9910,Ana Torres,
TX-001277,2026-08-28,Q3,Cusco,Laptop Pro 15,Tecnología,22,4335.5,0.0,CL-6900,Lucía Romero,"Pedido grande, descuento aplicado"
TX-001278,2026-10-10,Q4,Lima,Cartucho Tinta Negra,Suministros,38,72.2,0.1,CL-5329,Ana Torres,Devolución parcial Q anterior
TX-001279,2026-01-03,Q1,Arequipa,Laptop Pro 15,Tecnología,16,4458.35,0.0,CL-4930,Lucía Romero,Cliente recurrente
TX-001280,2026-11-12,Q4,Trujillo,Mouse Inalámbrico,Tecnología,16,117.68,0.05,CL-3865,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-001281,2026-09-28,Q3,Arequipa,Laptop Pro 15,Tecnología,9,4316.28,0.0,CL-4750,Ana Torres,Cliente premium
TX-001282,2026-09-27,Q3,Cusco,Teclado Mecánico,Tecnología,14,353.65,0.0,CL-6708,Diego Salazar,Cliente recurrente
TX-001283,2026-05-24,Q2,Lima,Lámpara LED,Mobiliario,15,95.02,0.1,CL-9352,Carlos Vega,
TX-001284,2026-10-20,Q4,Piura,Monitor 27 4K,Tecnología,13,1723.88,0.1,CL-5466,Diego Salazar,Primera compra
TX-001285,2026-05-20,Q2,Trujillo,Silla Ergonómica,Mobiliario,17,880.83,0.1,CL-2664,Ana Torres,"Pedido grande, descuento aplicado"
TX-001286,2026-01-18,Q1,Piura,Webcam HD,Electrónica,14,176.12,0.05,CL-9616,José Luis Quispe,Solicita factura electrónica
TX-001287,2026-11-28,Q4,Lima,Laptop Pro 15,Tecnología,34,4707.62,0.1,CL-3834,Carlos Vega,"Pedido grande, descuento aplicado"
TX-001288,2026-03-27,Q1,Cusco,Laptop Pro 15,Tecnología,17,4694.19,0.0,CL-1748,José Luis Quispe,Compra urgente
TX-001289,2026-02-07,Q1,Arequipa,Teclado Mecánico,Tecnología,37,347.69,0.1,CL-5896,Diego Salazar,
TX-001290,2026-08-15,Q3,Trujillo,Cartucho Tinta Negra,Suministros,30,72.96,0.2,CL-8114,Lucía Romero,Primera compra
TX-001291,2026-03-27,Q1,Piura,Mouse Inalámbrico,Tecnología,32,124.02,0.0,CL-3318,Carlos Vega,
TX-001292,2026-11-10,Q4,Arequipa,Lámpara LED,Mobiliario,29,93.68,0.0,CL-3511,Ana Torres,
TX-001293,2026-06-11,Q2,Piura,Laptop Pro 15,Tecnología,46,4348.6,0.15,CL-3602,Carlos Vega,
TX-001294,2026-01-02,Q1,Trujillo,Resma Papel A4,Suministros,13,28.14,0.1,CL-8259,Lucía Romero,Compra urgente
TX-001295,2026-12-14,Q4,Piura,Laptop Pro 15,Tecnología,49,4495.23,0.05,CL-9615,José Luis Quispe,Primera compra
TX-001296,2026-07-07,Q3,Lima,Resma Papel A4,Suministros,11,28.98,0.15,CL-8628,Lucía Romero,Primera compra
TX-001297,2026-04-06,Q2,Chiclayo,Laptop Air 13,Tecnología,7,3273.37,0.05,CL-3035,María Fernández,
TX-001298,2026-09-05,Q3,Cusco,Auriculares BT,Electrónica,41,228.28,0.15,CL-8642,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-001299,2026-07-13,Q3,Arequipa,Teclado Mecánico,Tecnología,44,358.21,0.1,CL-3786,Ana Torres,Cliente premium
TX-001300,2026-01-11,Q1,Arequipa,Monitor 27 4K,Tecnología,5,1825.59,0.0,CL-8799,Ana Torres,"Pedido grande, descuento aplicado"
TX-001301,2026-10-05,Q4,Chiclayo,Mouse Inalámbrico,Tecnología,30,120.0,0.15,CL-9921,Lucía Romero,Primera compra
TX-001302,2026-05-27,Q2,Chiclayo,Laptop Pro 15,Tecnología,26,4719.4,0.15,CL-7462,Carlos Vega,"Pedido grande, descuento aplicado"
TX-001303,2026-09-13,Q3,Lima,Laptop Air 13,Tecnología,11,3346.93,0.05,CL-9595,María Fernández,Solicita factura electrónica
TX-001304,2026-11-23,Q4,Cusco,Lámpara LED,Mobiliario,26,98.31,0.15,CL-2281,María Fernández,
TX-001305,2026-08-11,Q3,Piura,Teclado Mecánico,Tecnología,34,359.64,0.15,CL-6892,José Luis Quispe,Compra urgente
TX-001306,2026-09-03,Q3,Trujillo,Mouse Inalámbrico,Tecnología,29,120.93,0.2,CL-1467,Diego Salazar,Solicita factura electrónica
TX-001307,2026-04-03,Q2,Arequipa,Cartucho Tinta Negra,Suministros,26,73.2,0.2,CL-6869,Lucía Romero,Primera compra
TX-001308,2026-03-28,Q1,Cusco,Laptop Air 13,Tecnología,44,3320.14,0.05,CL-4066,José Luis Quispe,Devolución parcial Q anterior
TX-001309,2026-06-01,Q2,Cusco,Mouse Inalámbrico,Tecnología,12,114.13,0.2,CL-9728,Diego Salazar,Solicita factura electrónica
TX-001310,2026-11-08,Q4,Arequipa,Monitor 27 4K,Tecnología,31,1750.94,0.0,CL-5455,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-001311,2026-07-11,Q3,Chiclayo,Silla Ergonómica,Mobiliario,16,841.82,0.05,CL-7861,Ana Torres,"Pedido grande, descuento aplicado"
TX-001312,2026-05-08,Q2,Arequipa,Teclado Mecánico,Tecnología,48,353.02,0.15,CL-3723,María Fernández,Cliente recurrente
TX-001313,2026-10-12,Q4,Piura,Laptop Pro 15,Tecnología,13,4527.4,0.1,CL-1673,Diego Salazar,
TX-001314,2026-11-08,Q4,Chiclayo,Laptop Pro 15,Tecnología,43,4354.12,0.05,CL-7679,Lucía Romero,Compra urgente
TX-001315,2026-11-26,Q4,Piura,Auriculares BT,Electrónica,31,211.31,0.0,CL-2995,María Fernández,"Pedido grande, descuento aplicado"
TX-001316,2026-04-20,Q2,Piura,Laptop Pro 15,Tecnología,11,4375.05,0.15,CL-7501,Carlos Vega,Primera compra
TX-001317,2026-09-17,Q3,Lima,Cartucho Tinta Negra,Suministros,38,73.87,0.2,CL-5181,Diego Salazar,Devolución parcial Q anterior
TX-001318,2026-08-04,Q3,Lima,Auriculares BT,Electrónica,12,209.31,0.15,CL-9746,Ana Torres,
TX-001319,2026-06-13,Q2,Piura,Silla Ergonómica,Mobiliario,13,866.36,0.1,CL-4173,Diego Salazar,
TX-001320,2026-05-25,Q2,Piura,Teclado Mecánico,Tecnología,17,341.17,0.15,CL-4604,Lucía Romero,Cliente premium
TX-001321,2026-02-11,Q1,Piura,Cartucho Tinta Negra,Suministros,34,73.89,0.05,CL-7663,Lucía Romero,Solicita factura electrónica
TX-001322,2026-04-11,Q2,Cusco,Webcam HD,Electrónica,20,177.03,0.2,CL-8070,Carlos Vega,
TX-001323,2026-07-20,Q3,Trujillo,Laptop Air 13,Tecnología,28,3203.79,0.0,CL-2131,José Luis Quispe,Compra urgente
TX-001324,2026-11-20,Q4,Lima,Webcam HD,Electrónica,28,186.48,0.1,CL-7670,Carlos Vega,"Pedido grande, descuento aplicado"
TX-001325,2026-11-13,Q4,Arequipa,Webcam HD,Electrónica,10,173.69,0.05,CL-5422,Ana Torres,Primera compra
TX-001326,2026-03-10,Q1,Trujillo,Laptop Air 13,Tecnología,12,3149.03,0.2,CL-9897,María Fernández,
TX-001327,2026-09-05,Q3,Lima,Laptop Pro 15,Tecnología,16,4586.41,0.05,CL-6678,Diego Salazar,"Pedido grande, descuento aplicado"
TX-001328,2026-01-31,Q1,Lima,Resma Papel A4,Suministros,11,26.72,0.15,CL-7961,Carlos Vega,
TX-001329,2026-09-04,Q3,Lima,Laptop Pro 15,Tecnología,46,4648.49,0.0,CL-4094,Ana Torres,Cliente recurrente
TX-001330,2026-05-05,Q2,Arequipa,Lámpara LED,Mobiliario,19,99.39,0.0,CL-3551,Diego Salazar,Cliente premium
TX-001331,2026-06-14,Q2,Chiclayo,Laptop Pro 15,Tecnología,20,4548.44,0.1,CL-8064,Diego Salazar,"Pedido grande, descuento aplicado"
TX-001332,2026-09-19,Q3,Piura,Resma Papel A4,Suministros,33,29.28,0.15,CL-1137,Diego Salazar,Solicita factura electrónica
TX-001333,2026-06-05,Q2,Chiclayo,Monitor 27 4K,Tecnología,39,1784.35,0.05,CL-6223,Diego Salazar,Compra urgente
TX-001334,2026-10-22,Q4,Arequipa,Laptop Air 13,Tecnología,34,3172.81,0.15,CL-9712,Diego Salazar,Cliente recurrente
TX-001335,2026-07-14,Q3,Trujillo,Laptop Pro 15,Tecnología,28,4322.81,0.1,CL-9919,Diego Salazar,Cliente recurrente
TX-001336,2026-12-31,Q4,Chiclayo,Monitor 27 4K,Tecnología,48,1716.38,0.2,CL-7443,Diego Salazar,
TX-001337,2026-08-21,Q3,Cusco,Escritorio Ajustable,Mobiliario,45,1169.34,0.05,CL-5475,Lucía Romero,
TX-001338,2026-04-19,Q2,Trujillo,Laptop Pro 15,Tecnología,10,4490.16,0.05,CL-8312,Carlos Vega,
TX-001339,2026-10-10,Q4,Piura,Cartucho Tinta Negra,Suministros,8,75.06,0.2,CL-1131,María Fernández,
TX-001340,2026-05-29,Q2,Piura,Lámpara LED,Mobiliario,20,92.32,0.05,CL-8138,María Fernández,Cliente recurrente
TX-001341,2026-07-14,Q3,Chiclayo,Teclado Mecánico,Tecnología,41,353.95,0.05,CL-2709,José Luis Quispe,Cliente premium
TX-001342,2026-02-19,Q1,Trujillo,Webcam HD,Electrónica,48,174.26,0.2,CL-7621,Lucía Romero,Cliente premium
TX-001343,2026-02-13,Q1,Trujillo,Lámpara LED,Mobiliario,35,93.35,0.2,CL-4131,Carlos Vega,Cliente premium
TX-001344,2026-07-29,Q3,Chiclayo,Resma Papel A4,Suministros,34,27.15,0.0,CL-7762,Ana Torres,Cliente premium
TX-001345,2026-03-10,Q1,Piura,Monitor 27 4K,Tecnología,12,1835.4,0.2,CL-6429,José Luis Quispe,Primera compra
TX-001346,2026-12-31,Q4,Cusco,Resma Papel A4,Suministros,30,28.05,0.15,CL-9364,Diego Salazar,Primera compra
TX-001347,2026-11-09,Q4,Trujillo,Escritorio Ajustable,Mobiliario,10,1228.33,0.05,CL-8086,Diego Salazar,Cliente recurrente
TX-001348,2026-09-13,Q3,Trujillo,Webcam HD,Electrónica,27,172.03,0.1,CL-9226,Ana Torres,
TX-001349,2026-09-26,Q3,Arequipa,Silla Ergonómica,Mobiliario,10,843.66,0.05,CL-2360,José Luis Quispe,
TX-001350,2026-08-06,Q3,Trujillo,Resma Papel A4,Suministros,4,29.31,0.0,CL-4412,José Luis Quispe,Compra urgente
TX-001351,2026-01-23,Q1,Trujillo,Mouse Inalámbrico,Tecnología,48,114.64,0.0,CL-4936,María Fernández,
TX-001352,2026-05-24,Q2,Chiclayo,Laptop Pro 15,Tecnología,44,4463.27,0.0,CL-1278,Lucía Romero,Primera compra
TX-001353,2026-06-30,Q2,Trujillo,Laptop Air 13,Tecnología,34,3052.93,0.1,CL-1204,María Fernández,Devolución parcial Q anterior
TX-001354,2026-12-01,Q4,Lima,Auriculares BT,Electrónica,31,212.23,0.2,CL-1348,Diego Salazar,Compra urgente
TX-001355,2026-03-22,Q1,Chiclayo,Resma Papel A4,Suministros,12,27.9,0.1,CL-7904,Diego Salazar,Solicita factura electrónica
TX-001356,2026-07-01,Q3,Trujillo,Mouse Inalámbrico,Tecnología,29,115.89,0.0,CL-5019,José Luis Quispe,
TX-001357,2026-05-06,Q2,Arequipa,Resma Papel A4,Suministros,37,28.05,0.1,CL-7764,María Fernández,Primera compra
TX-001358,2026-02-19,Q1,Piura,Laptop Pro 15,Tecnología,27,4690.23,0.15,CL-8513,José Luis Quispe,Solicita factura electrónica
TX-001359,2026-02-07,Q1,Cusco,Laptop Pro 15,Tecnología,14,4365.18,0.2,CL-1324,Diego Salazar,Compra urgente
TX-001360,2026-05-14,Q2,Cusco,Escritorio Ajustable,Mobiliario,20,1152.86,0.15,CL-8627,Carlos Vega,Cliente recurrente
TX-001361,2026-01-31,Q1,Chiclayo,Lámpara LED,Mobiliario,42,98.09,0.05,CL-3030,Diego Salazar,Cliente recurrente
TX-001362,2026-01-25,Q1,Chiclayo,Webcam HD,Electrónica,13,179.28,0.15,CL-4639,José Luis Quispe,Cliente premium
TX-001363,2026-05-09,Q2,Trujillo,Cartucho Tinta Negra,Suministros,48,77.87,0.0,CL-9665,Ana Torres,"Pedido grande, descuento aplicado"
TX-001364,2026-03-15,Q1,Cusco,Teclado Mecánico,Tecnología,38,343.21,0.1,CL-3714,Lucía Romero,
TX-001365,2026-07-22,Q3,Chiclayo,Cartucho Tinta Negra,Suministros,44,75.96,0.1,CL-9457,Carlos Vega,Cliente recurrente
TX-001366,2026-01-07,Q1,Arequipa,Silla Ergonómica,Mobiliario,25,885.98,0.0,CL-5558,José Luis Quispe,
TX-001367,2026-04-21,Q2,Piura,Cartucho Tinta Negra,Suministros,11,72.54,0.0,CL-1120,Diego Salazar,Cliente premium
TX-001368,2026-06-15,Q2,Trujillo,Monitor 27 4K,Tecnología,2,1854.13,0.2,CL-8492,Lucía Romero,Devolución parcial Q anterior
TX-001369,2026-12-18,Q4,Chiclayo,Laptop Pro 15,Tecnología,27,4559.18,0.05,CL-1399,Lucía Romero,
TX-001370,2026-08-20,Q3,Cusco,Laptop Pro 15,Tecnología,20,4640.83,0.0,CL-6727,Ana Torres,Cliente premium
TX-001371,2026-11-18,Q4,Piura,Webcam HD,Electrónica,6,174.07,0.1,CL-5124,Diego Salazar,Cliente recurrente
TX-001372,2026-05-06,Q2,Lima,Laptop Pro 15,Tecnología,46,4470.34,0.05,CL-2258,María Fernández,Solicita factura electrónica
TX-001373,2026-06-14,Q2,Piura,Webcam HD,Electrónica,48,173.32,0.2,CL-5630,Ana Torres,Solicita factura electrónica
TX-001374,2026-06-03,Q2,Lima,Resma Papel A4,Suministros,19,29.29,0.2,CL-4259,Diego Salazar,
TX-001375,2026-11-20,Q4,Trujillo,Laptop Air 13,Tecnología,33,3060.06,0.2,CL-1886,Carlos Vega,Cliente premium
TX-001376,2026-12-17,Q4,Arequipa,Auriculares BT,Electrónica,21,210.44,0.05,CL-5998,Carlos Vega,Cliente premium
TX-001377,2026-12-18,Q4,Chiclayo,Laptop Air 13,Tecnología,25,3327.41,0.2,CL-1394,Ana Torres,
TX-001378,2026-10-02,Q4,Piura,Laptop Air 13,Tecnología,31,3136.24,0.05,CL-5843,José Luis Quispe,Cliente premium
TX-001379,2026-07-03,Q3,Lima,Escritorio Ajustable,Mobiliario,21,1211.64,0.05,CL-3033,Diego Salazar,Solicita factura electrónica
TX-001380,2026-07-17,Q3,Chiclayo,Teclado Mecánico,Tecnología,40,342.56,0.2,CL-8474,José Luis Quispe,
TX-001381,2026-12-24,Q4,Arequipa,Teclado Mecánico,Tecnología,10,355.21,0.15,CL-9551,Diego Salazar,Devolución parcial Q anterior
TX-001382,2026-04-14,Q2,Trujillo,Monitor 27 4K,Tecnología,33,1744.64,0.0,CL-9388,Diego Salazar,
TX-001383,2026-05-07,Q2,Lima,Lámpara LED,Mobiliario,49,94.61,0.2,CL-9438,Diego Salazar,
TX-001384,2026-11-24,Q4,Lima,Laptop Pro 15,Tecnología,42,4515.07,0.0,CL-1904,Ana Torres,Solicita factura electrónica
TX-001385,2026-05-22,Q2,Arequipa,Monitor 27 4K,Tecnología,3,1770.06,0.15,CL-5587,Carlos Vega,Cliente premium
TX-001386,2026-03-27,Q1,Trujillo,Escritorio Ajustable,Mobiliario,6,1170.2,0.1,CL-3019,Carlos Vega,
TX-001387,2026-07-24,Q3,Trujillo,Silla Ergonómica,Mobiliario,31,819.42,0.0,CL-1870,José Luis Quispe,
TX-001388,2026-04-29,Q2,Chiclayo,Resma Papel A4,Suministros,46,28.58,0.15,CL-4529,Diego Salazar,Primera compra
TX-001389,2026-11-22,Q4,Lima,Monitor 27 4K,Tecnología,42,1740.29,0.15,CL-4863,Carlos Vega,Cliente recurrente
TX-001390,2026-11-28,Q4,Piura,Lámpara LED,Mobiliario,45,93.03,0.2,CL-3667,José Luis Quispe,
TX-001391,2026-04-22,Q2,Lima,Cartucho Tinta Negra,Suministros,8,73.78,0.15,CL-2027,Carlos Vega,
TX-001392,2026-07-13,Q3,Arequipa,Mouse Inalámbrico,Tecnología,26,119.45,0.15,CL-4674,José Luis Quispe,Devolución parcial Q anterior
TX-001393,2026-12-26,Q4,Arequipa,Teclado Mecánico,Tecnología,36,357.09,0.2,CL-2398,Lucía Romero,Cliente recurrente
TX-001394,2026-09-28,Q3,Lima,Escritorio Ajustable,Mobiliario,31,1191.35,0.2,CL-1366,María Fernández,Primera compra
TX-001395,2026-03-20,Q1,Trujillo,Escritorio Ajustable,Mobiliario,39,1244.53,0.1,CL-5061,Ana Torres,Cliente recurrente
TX-001396,2026-08-04,Q3,Chiclayo,Laptop Air 13,Tecnología,11,3257.53,0.0,CL-1594,María Fernández,Compra urgente
TX-001397,2026-08-15,Q3,Piura,Escritorio Ajustable,Mobiliario,23,1240.62,0.05,CL-9692,Lucía Romero,
TX-001398,2026-08-27,Q3,Chiclayo,Laptop Air 13,Tecnología,22,3269.23,0.15,CL-8544,Diego Salazar,Primera compra
TX-001399,2026-01-10,Q1,Trujillo,Escritorio Ajustable,Mobiliario,47,1157.84,0.0,CL-9332,José Luis Quispe,Solicita factura electrónica
TX-001400,2026-04-20,Q2,Lima,Webcam HD,Electrónica,10,188.6,0.0,CL-1923,Lucía Romero,
TX-001401,2026-11-08,Q4,Cusco,Escritorio Ajustable,Mobiliario,16,1234.39,0.05,CL-5184,María Fernández,
TX-001402,2026-03-30,Q1,Piura,Cartucho Tinta Negra,Suministros,2,75.55,0.2,CL-8415,Diego Salazar,
TX-001403,2026-04-20,Q2,Lima,Teclado Mecánico,Tecnología,8,338.28,0.05,CL-6179,Diego Salazar,
TX-001404,2026-04-28,Q2,Lima,Webcam HD,Electrónica,49,174.11,0.2,CL-3758,Diego Salazar,Cliente recurrente
TX-001405,2026-03-06,Q1,Chiclayo,Cartucho Tinta Negra,Suministros,42,75.86,0.2,CL-8483,Diego Salazar,Solicita factura electrónica
TX-001406,2026-02-26,Q1,Lima,Webcam HD,Electrónica,13,178.49,0.05,CL-3782,José Luis Quispe,
TX-001407,2026-05-07,Q2,Chiclayo,Resma Papel A4,Suministros,35,28.49,0.05,CL-9763,Diego Salazar,
